alpha	beta	eta	r
0.042715918	2.6567E-05	518.9228408	35.91516705
6.378233653	604.4596292	0.000830695	1.358591471
0.036652396	0.015395297	185.0508167	19.47733483
0.364531019	0.112596372	164.7042972	58.38447013
0.041455118	0.019543697	153.8296539	14.96152506
0.004536994	0.11521745	527.7051768	3.834345307
0.078772469	2.97469E-05	17.47476884	46.30855349
0.316016236	2.045531457	0.367010081	0.074854891
0.248766795	0.002447005	0.145897148	3.055691991
2.102458265	10.53257088	0.425962207	0.097886341
0.001523606	0.009754504	0.405453971	0.023428039
1.478154656	1.014870846	1.20860771	0.054119454
0.004017875	0.077407997	15.09840211	31.22543594
0.707260809	0.000473279	0.470509587	11.52122679
0.845057065	0.000595708	0.635162174	6.280663838
2.536464405	0.002109751	0.288880957	14.44001464
0.156860765	3.54682E-05	0.78037439	5.524719719
0.11262846	0.270250791	0.248254185	0.011698605
0.182885893	0.000138428	1.304503917	2.354248112
0.042293025	1.15257E-05	1.372074686	3.962080106
101.5050585	2993.588069	0.003375563	38.28300403
0.005420825	0.000146901	271.2377654	116.9121733
0.077820241	3.05742E-05	13.27257255	1.141579722
0.156328813	0.524759533	0.152179407	0.006919887
9.212282673	804.8007627	0.001011498	1.447167956
0.845057065	0.000595708	0.635162174	6.280663838
0.024234083	0.015979213	0.632374503	0.010024478
127.3715576	4943.551521	0.001594438	33.3686852
25.1246897	940.8089507	0.002467902	51.88380764
0.083117965	0.094551682	0.605318921	0.015835554
0.12153372	0.088193244	457.7173622	54.21216777
1.349872687	0.001239129	0.136464832	4.138147414
0.057525125	4.5126E-05	936.448465	38.43497901
5.217315651	3.574443819	0.691601936	0.037334246
0.066475074	4.67263E-05	119.0529138	8.339298603
146.5345774	4666.009113	0.001552747	31.95414438
0.46762013	75.56089176	17.50090293	13.45079731
0.484714716	0.003824129	0.165883136	3.11585318
0.037270781	5.23803E-05	1731.82151	54.15934514
1.22195375	0.001293812	0.249155011	4.786048935
0.970809747	2.814619533	0.076377917	0.103684198
0.008394631	2.05116E-05	337.9173987	73.94033989
0.009784266	0.022099759	1406.75682	9.930518426
0.001349192	0.008133246	0.603802568	0.025836429
4.040391019	585.2343531	0.001068904	140.0801919
5.390303407	13.57910507	0.571299837	0.152464075
0.483672018	0.141344262	210.1321231	40.91702713
0.727581219	1.575409047	0.137461305	0.051490401
0.240367934	0.000200761	0.871788281	2.945635961
0.119947497	0.002860169	947.836604	102.0384236
0.194728498	0.094406807	1.186588704	0.020727097
0.224246381	0.209556059	0.195965035	0.20692455
0.179554661	0.416895321	0.165283525	0.005687002
1.786460551	0.001012245	0.102158324	6.390656443
0.001523606	0.009754504	0.405453971	0.023428039
9.811133901	383.6172537	0.000538296	0.772973222
0.021431134	0.04434489	373.3192833	35.5557141
0.008394631	2.05116E-05	337.9173987	73.94033989
0.931476758	3.914155267	0.076687922	0.048522426
0.012980794	1.06341E-05	6.144406814	3.406624224
1.908842275	0.002551026	0.217332587	19.57576054
0.309573593	66.9893838	31.96463526	11.63849417
19.23133161	861.6967746	0.001352921	2.196253561
0.041455118	0.019543697	153.8296539	14.96152506
0.115109676	0.000127963	93.15845229	20.89804549
0.021431134	0.04434489	373.3192833	35.5557141
0.11262846	0.270250791	0.248254185	0.011698605
0.000826097	0.008124645	0.851528345	0.03073766
16.40975853	109.0300689	0.000626075	1.641540389
0.022563796	1.74105857	5.637778236	40.39469264
0.00537537	0.006516322	519.686633	15.30080554
0.020901898	1.49297E-05	13.45584006	1.275447931
5.390303407	13.57910507	0.571299837	0.152464075
0.022050556	0.000245899	649.8524273	174.7149382
6.57112753	747.8085341	0.002796339	115.6234088
75.12272903	3672.944691	0.002118705	7.451579706
0.002406874	0.003349766	286.772349	10.83999924
0.112585929	0.002909476	225.7924011	137.2961135
1.006367429	4.339732182	0.002119368	0.473462355
10.21360575	21.38728964	0.472771216	0.099917824
1.110824942	0.001329412	0.065817409	7.049759526
0.061220473	0.141194164	0.533189161	0.001854155
0.013769331	0.000364739	777.0722798	134.1443323
12.69317717	226.3385613	9.973606543	1.68516971
0.01582176	1.74668E-05	280.5945178	109.8932596
0.717821699	66.25572633	36.00826482	11.55785461
0.003375072	0.111221606	15.18542425	23.63682098
0.009784266	0.022099759	1406.75682	9.930518426
0.119947497	0.002860169	947.836604	102.0384236
0.155872486	4.43967E-05	1.335266713	1.228520543
0.833519154	0.000515861	0.162673539	2.538493839
2.717153613	322.9331357	0.000162125	1.440555266
0.055817293	0.000575013	1950.783185	240.3065807
0.025384767	0.016320172	113.4676481	21.42725705
0.001629472	0.009428895	0.408862514	0.019412971
36.6562063	1596.699017	0.00133957	5.895856347
0.070829412	0.002747752	1138.873441	95.58180335
0.076961501	6.27773E-05	20.35918034	1.567266717
0.02719085	0.008090972	164.8129523	17.727549
15.01806431	102.6678339	0.000874858	1.210133829
0.066517289	0.000410566	1075.027905	54.59825988
0.123879684	0.000228186	344.7609901	75.31851034
27.40521868	135.0268293	0.000745642	2.00007978
0.005218685	0.001148181	154.7798026	11.24056939
1.032318356	0.272852552	0.007402432	1.759625508
0.009180829	2.79E-006	36.95323105	59.0282718
0.341581465	0.035650497	151.5976081	85.29253088
0.678514582	15.78396457	0.002800544	2.497570209
0.003841998	0.007615201	483.6027083	15.50158439
2.096272503	166.1578673	11.69174081	4.129454661
0.060821428	4.611099918	21.63692304	147.5139897
6.984118892	73.52578203	0.001503978	1.614615924
0.316016236	2.045531457	0.367010081	0.074854891
0.001719443	0.014408062	0.788975004	0.040276984
5.804772349	719.0790511	0.000661098	1.358212859
14.02983685	999.7011524	0.001319356	164.3477492
2.102458265	10.53257088	0.425962207	0.097886341
0.002027012	0.017336772	0.211948529	0.016374631
1.565944575	867.458445	0.001796871	231.902932
0.142945467	4.19372E-05	0.802262289	7.973242527
183.1483861	5815.672489	0.002801177	2.049602838
1.715872289	0.002856942	0.099176314	3.071488859
29.51624752	357.21262	0.000517393	1.730718411
0.678514582	15.78396457	0.002800544	2.497570209
0.127771045	0.004180073	990.7080511	99.720201
12.15405004	103.2963918	0.001183632	1.174091161
0.016924891	0.345915847	486.6633792	18.11386837
0.016314489	1.32563E-05	255.4083148	102.909761
0.052129413	6.15123E-05	1535.096937	57.58894523
0.008252667	3.03E-006	4.582029437	4.09701466
0.001589798	0.01345683	0.488895816	0.023096691
0.119894458	0.001829193	1513.743247	221.792515
0.005420825	0.000146901	271.2377654	116.9121733
3.02068816	532.7866688	0.002327095	320.6288731
47.75829885	1628.916084	0.001718618	2.452943965
0.003429612	0.076197753	18.72708588	25.67182186
0.549874979	0.719322911	0.002730613	1.974556919
0.02090211	0.000314633	643.8333362	132.0945535
4.349626169	18.2208339	0.403281305	0.078229656
0.001592642	0.009836669	1406.644032	22.63868132
0.041455118	0.019543697	153.8296539	14.96152506
6.411056363	229.7149636	14.72393676	3.408830352
0.061767674	0.000227001	179.669623	125.1487354
0.010126773	0.014065079	246.7192467	23.4376787
41.78464523	2372.15602	0.001869749	109.7364375
3.15692561	0.002452883	0.308291281	15.47923049
72.98366044	1452.551681	3.574064607	1.069511021
0.003429612	0.076197753	18.72708588	25.67182186
0.005790999	0.008881302	151.8873269	15.68940572
0.169483227	8.19823E-05	18.53751243	1.048527468
0.054303595	0.126646734	0.455994168	0.01695365
0.010699724	0.002964533	220.5571583	10.5573838
275.62631	7368.930014	0.003044023	1.878432591
0.002568692	0.203972731	9.617185389	121.3174961
0.364531019	0.112596372	164.7042972	58.38447013
0.125723852	0.423432473	0.119925815	0.032903321
0.041843431	3.711730402	6.532830464	46.72470688
0.241447249	34.96992587	65.86992222	14.20626598
33.93707118	864.1075059	3.600650175	1.562060062
0.081199436	0.000271985	237.4949849	93.77003145
2.717153613	322.9331357	0.000162125	1.440555266
0.679897677	69.55957862	58.75272247	17.70409028
0.001719443	0.014408062	0.788975004	0.040276984
0.002894111	0.011110594	0.266131838	0.014345069
1.500045217	0.004104709	0.282600544	1.935979503
0.076961501	6.27773E-05	20.35918034	1.567266717
47.64512177	853.2503664	0.000311668	0.720671806
0.064586899	9.80685E-05	168.5914	15.38405044
37.34395495	1340.249884	0.003495892	70.65775118
0.507884234	340.9982578	0.001671599	153.670068
0.006819889	0.007152894	405.9291284	15.73661997
30.94816842	2043.814096	0.002167469	2.537188645
19.09692121	23.3711769	1.305914506	0.084571045
0.010699724	0.002964533	220.5571583	10.5573838
2.096272503	166.1578673	11.69174081	4.129454661
0.003429612	0.076197753	18.72708588	25.67182186
0.045212214	0.00088457	698.5177156	94.77164799
1.417202449	389.0478334	0.00307693	337.5260784
0.256284082	0.083106052	234.9302481	70.62886978
0.008310233	0.15349222	674.241622	36.0853878
0.064282333	2.5554E-05	0.558164577	9.34498478
0.084902806	8.78633E-05	983.5792357	30.05381753
0.013769331	0.000364739	777.0722798	134.1443323
0.180711253	0.008439973	0.057991529	3.11743375
197.9126101	5075.731388	0.002178054	4.129393881
0.316729331	1.460694251	0.001180208	1.10971627
0.953754564	0.004018169	0.210907413	3.420372109
0.031018819	0.000270533	748.897349	151.7286276
1.012166746	0.362588394	0.922364323	0.045062634
0.099684473	1.037036476	0.001688197	2.748899901
2.694476582	0.00334554	0.168885969	2.654172163
101.6036007	703.4213832	4.041300024	1.447383058
27.30514631	1064.709198	0.003201076	62.30225091
4.349626169	18.2208339	0.403281305	0.078229656
0.645840534	0.000643835	0.143580476	3.059579521
0.008416894	0.001091509	142.8543907	14.76105372
47.64512177	853.2503664	0.000311668	0.720671806
0.194728498	0.094406807	1.186588704	0.020727097
26.50419671	1763.989088	0.001616566	3.19265588
281.9066776	3745.406887	13.51214763	0.453717892
0.000901762	0.006293707	0.647492405	0.028308887
4.072415574	647.771631	0.001112965	125.7616294
1.702974379	449.133425	0.003535518	326.8935438
0.026855749	1.15344E-05	2.152892308	4.365374812
0.219878011	0.000188455	1.052803719	3.068458691
0.210170363	0.549204173	0.183869389	0.006035662
0.156458532	0.002198926	777.0669403	105.2068116
0.150315729	1.595961372	0.002536868	3.305481432
0.16402599	1.294492362	0.002433333	2.500897582
15.01806431	102.6678339	0.000874858	1.210133829
1.262605475	0.00212774	0.051055401	4.267415539
5.804772349	719.0790511	0.000661098	1.358212859
0.00642072	0.000125358	263.6083871	189.9326881
314.6971607	5615.696638	11.78818331	0.736736157
0.001592642	0.009836669	1406.644032	22.63868132
164.5074494	2395.75827	9.043813279	0.64100786
0.005420825	0.000146901	271.2377654	116.9121733
0.001628239	0.002114134	92.89104043	16.44947144
0.392284518	229.436573	0.000745345	0.410839957
0.272483469	0.205188331	0.208000966	0.186432026
0.223791505	0.006107044	189.7353923	110.4433202
1.500596086	371.0962903	0.001307636	193.3977018
0.407869844	75.1470276	0.000523772	0.961471703
0.845057065	0.000595708	0.635162174	6.280663838
0.931476758	3.914155267	0.076687922	0.048522426
0.020231739	0.015257452	1044.795311	39.09046962
0.003429612	0.076197753	18.72708588	25.67182186
1.585913725	0.388629405	0.008191933	1.73012515
0.119139214	4.42E-05	28.85269774	55.07280461
0.632456346	125.3723786	10.68262261	7.806165207
0.019794771	0.033528903	1350.471251	27.85007097
1.002407719	190.193655	0.00071229	0.634314379
0.00297758	0.015220493	1.140009956	0.04038471
0.136748615	0.007407689	0.064233531	3.561071162
15.72917801	1100.073035	0.003396482	106.2937059
0.886091634	0.737831903	1.021429558	0.041357591
0.563230418	0.988827351	0.003371326	1.892657848
3.249873622	0.003461153	0.231103511	16.40676968
0.41841948	0.124790069	249.0452669	79.50232939
0.003429612	0.076197753	18.72708588	25.67182186
0.11081949	3.71271E-05	25.01499557	49.26853148
0.064666045	7.56724E-05	103.0916351	9.735689875
436.6298019	7499.568657	0.000945708	3.685857819
0.068204565	1.69865E-05	52.45214614	21.82281037
0.002234514	0.011968215	0.435892444	0.026024954
0.015044868	0.386170209	28.03896097	79.83213649
8.091167039	779.8774523	0.000318708	1.175476786
0.316016236	2.045531457	0.367010081	0.074854891
2.717153613	322.9331357	0.000162125	1.440555266
0.631228932	0.000664106	0.168780711	3.402727103
0.009644127	3.2285E-05	404.5639723	79.15584378
3.287359957	462.7536695	0.001732724	402.2886021
0.001592642	0.009836669	1406.644032	22.63868132
45.48733845	4048.881914	0.003315977	1.454069095
0.237716596	0.019528492	0.025423222	2.109942736
4.676442113	24.63518376	0.381285619	0.071918882
4.072415574	647.771631	0.001112965	125.7616294
0.007669889	0.000132157	449.0269226	120.329201
0.668068832	150.3750396	0.000669431	0.75327206
0.005218685	0.001148181	154.7798026	11.24056939
0.035724434	4.10987E-05	1569.560481	76.26487025
0.003429612	0.076197753	18.72708588	25.67182186
5.464222409	430.4117323	0.000330619	1.215157774
0.005482018	7.23E-006	4.346184484	3.102020391
0.094208746	0.209130385	0.371420288	0.001051034
1.370224599	220.5971278	0.000156096	1.550414173
0.00315821	0.0150739	0.239020101	0.011289942
0.022050556	0.000245899	649.8524273	174.7149382
0.042715918	2.6567E-05	518.9228408	35.91516705
0.006690308	0.002701818	322.1790026	18.34381328
10.21360575	21.38728964	0.472771216	0.099917824
0.081809583	4.21683E-05	0.603149558	3.208564455
0.094208746	0.209130385	0.371420288	0.001051034
0.388881638	81.99756958	12.8048778	11.8503501
0.845057065	0.000595708	0.635162174	6.280663838
0.020901898	1.49297E-05	13.45584006	1.275447931
3.849221757	563.6560099	0.000848467	231.0513338
0.009322033	0.003155991	213.6029451	28.79376723
0.156328813	0.524759533	0.152179407	0.006919887
0.133166728	0.749211522	0.001393009	1.996817111
0.021431134	0.04434489	373.3192833	35.5557141
10.73008445	244.299926	20.01702453	2.362674374
0.009322033	0.003155991	213.6029451	28.79376723
75.61660617	1552.016922	0.003251846	30.07376596
46.75281982	2032.432059	0.002255038	59.92097009
14.74926745	865.7581533	0.000965339	1.318335341
1.032318356	0.272852552	0.007402432	1.759625508
27.40908882	819.8151336	3.680670408	1.793863527
0.631228932	0.000664106	0.168780711	3.402727103
5.922857832	578.2760075	0.000989179	163.8174913
75.61660617	1552.016922	0.003251846	30.07376596
0.019067316	0.261868836	548.8976431	5.688814926
0.000901762	0.006293707	0.647492405	0.028308887
0.133748172	3.21744E-05	0.840002319	11.09244929
11.26980652	1157.562743	0.002884698	158.9939553
0.367093633	185.9909221	0.000525475	0.473802214
1.478154656	1.014870846	1.20860771	0.054119454
146.5345774	4666.009113	0.001552747	31.95414438
10.13212345	917.2347387	0.000769721	1.478000568
1.398215653	0.647324236	1.136846369	0.051962519
0.039765437	0.272654601	654.4071163	20.50290036
1.70627593	5.417780381	0.004856678	4.451079041
1.887358778	0.002330588	0.209861463	11.46187322
0.191141356	0.130045446	232.3435218	36.10257794
41.66541353	1907.547381	0.001588385	4.872838839
4.337751947	15.33501937	0.792101105	0.098179855
0.119947497	0.002860169	947.836604	102.0384236
0.567048962	2.983307961	0.444054326	0.06552249
75.12272903	3672.944691	0.002118705	7.451579706
16.84481667	1000.336628	0.003890928	88.83533558
0.417322913	81.98838195	12.45641904	11.32780993
3.249873622	0.003461153	0.231103511	16.40676968
75.12272903	3672.944691	0.002118705	7.451579706
0.033796521	0.311103807	677.0359374	6.589518449
1.117904982	0.614371823	0.080623033	0.154477508
5.390303407	13.57910507	0.571299837	0.152464075
0.001895241	0.011104951	0.614131336	0.039654953
0.016804254	6.09402E-05	375.489003	95.25720637
0.483672018	0.141344262	210.1321231	40.91702713
3.319315531	0.004225036	0.280514723	16.3274306
0.104465171	3.43922E-05	2.408720007	4.5139334
13.09599607	492.0103119	0.000633811	0.812958924
8.481586151	41.1845834	2.061050054	0.204479615
2.456033148	0.002646625	0.214243524	2.674374376
0.004758819	0.001594327	163.9517179	5.775982095
2.081999448	3.020520524	0.003771947	0.949746827
0.373563782	21.75192169	45.40077357	39.34255878
0.004536994	0.11521745	527.7051768	3.834345307
2.055752261	0.002307351	0.228261738	26.96027682
39.70241939	942.6511636	0.003786883	57.52452543
0.695239529	0.000403228	0.196298115	2.752048031
0.46762013	75.56089176	17.50090293	13.45079731
0.009644127	3.2285E-05	404.5639723	79.15584378
1.528088849	0.002456036	0.177446832	17.72180462
146.5345774	4666.009113	0.001552747	31.95414438
2.102458265	10.53257088	0.425962207	0.097886341
0.269367427	1.864501504	0.00683472	7.945524744
0.013157665	0.027736633	1537.508247	27.95198439
0.006714515	1.50227E-05	6.995461255	7.699462556
78.34654485	1972.271124	13.87487421	0.860361705
3.393964648	0.008090803	0.17180075	56.81649241
1.130340915	0.434170861	0.004389294	3.026441983
0.077820241	3.05742E-05	13.27257255	1.141579722
0.637378471	0.466648041	0.060528622	0.170508423
0.007705423	0.025527509	1351.200508	13.02595307
0.833519154	0.000515861	0.162673539	2.538493839
2.919107441	0.007215323	0.118243892	35.58005166
154.14089	4851.281812	0.00183214	27.32252332
0.278168634	0.206839983	0.360619923	0.002097441
0.119947497	0.002860169	947.836604	102.0384236
0.181558587	0.002271365	775.3374039	106.4245488
127.3715576	4943.551521	0.001594438	33.3686852
